apartment_name,line_name,distance_meters,distance_km
천왕이펜하우스5단지,천왕,763.07077426,0.76
천왕이펜하우스6단지,천왕,944.51656206,0.94
천우,마포구청,438.18552464,0.44
천우(401-2),화곡,202.26926408,0.20
천우(401-25),화곡,228.70534795,0.23
천우네오젠,우장산,586.71803003,0.59
천우네오젠(693),우장산,588.37313713,0.59
천우네오젠(790-3),목동,637.73397204,0.64
천우네오젠101동,증미,303.21519138,0.30
천우네오젠6차,발산,487.12711031,0.49
천우네오젠9차,까치산,421.81822614,0.42
천우네오젠아파트,발산,436.96491925,0.44
천우명덕,우장산,487.49800651,0.49
천우에이스빌,우장산,562.29983897,0.56
천우중앙,화곡,449.9864005,0.45
천우캐슬,우장산,322.03110473,0.32
천호1차우림루미아트,굽은다리(강동구민회관앞),317.43093899,0.32
천호2차우림루미아트,굽은다리(강동구민회관앞),331.22217614,0.33
천호2차이룸아파트,굽은다리(강동구민회관앞),437.0019594,0.44
천호e-편한세상,천호(풍납토성),642.17983206,0.64
천호네스빌,강동,337.3922635,0.34
천호동1차예전이룸아파트,굽은다리(강동구민회관앞),418.82094334,0.42
천호동삼성아파트,강동,404.45815758,0.40
천호동이연아마빌레아파트,암사,544.8641804,0.54
천호롯데아파트,길동,450.14339701,0.45
천호엘크루,천호(풍납토성),199.99818653,0.20
천호태영아파트,강동,341.74776625,0.34
철우,이촌(국립중앙박물관),399.77752684,0.40
청계대주파크빌,상왕십리,389.79509347,0.39
청계대주파크빌,상왕십리,389.79509347,0.39
청계벽산메가트리움,신답,284.91122731,0.28
청계벽산메가트리움,신답,284.91122731,0.28
청계상가,을지로4가,247.69338038,0.25
청계지웰에스테이트,신답,268.57103317,0.27
청계지웰에스테이트,신답,268.57103317,0.27
청계천대성스카이렉스1,신설동,317.98952139,0.32
청계천대성스카이렉스2,신설동,657.60502212,0.66
청계천두산위브더제니스,신당,115.86882155,0.12
청계푸르지오시티,답십리,308.95176658,0.31
청계한신휴플러스,신답,260.18911121,0.26
청계한신휴플러스,신답,260.18911121,0.26
청광,양원,826.05354284,0.83
청광(761-5),구반포,660.40304012,0.66
청광아트빌(14차),사당,695.75871069,0.70
청광아트빌(14차),사당,695.75871069,0.70
청광플러스원,독산,671.59402818,0.67
청광플러스원큐브2차,길동,401.29190825,0.40
청광플러스원큐브3차,길동,351.65200709,0.35
청구,디지털미디어시티,360.22341397,0.36
청구,디지털미디어시티,360.22341397,0.36
청구(366),상계,1141.29384538,1.14
청구(366),상계,1141.29384538,1.14
청구103동,청구,367.76777815,0.37
청구1차,무악재,161.05465138,0.16
청구1차,무악재,161.05465138,0.16
청구2차,무악재,157.57248324,0.16
청구2차,무악재,157.57248324,0.16
청구3,하계,548.79821322,0.55
청구3차,무악재,309.30576182,0.31
청구3차,무악재,309.30576182,0.31
청구e편한세상,청구,243.13366729,0.24
청구강변1,성수,1041.07613109,1.04
청구강변1,성수,1041.07613109,1.04
청구드림,청구,163.20194975,0.16
청구빌라트,잠원,671.74654593,0.67
청구빌라트,잠원,671.74654593,0.67
청구아파트,솔밭공원,1164.98552847,1.16
청기와,망원,399.81414387,0.40
청나아파트,연신내,487.94262353,0.49
"청담2차이-편한세상(201동,202동,203동)",강남구청,575.4722057,0.58
청담2차이-편한세상(204동),강남구청,485.69595931,0.49
청담2차이-편한세상(205동),강남구청,576.25941291,0.58
청담3차이-편한세상(301동),강남구청,415.50866736,0.42
청담4차이-편한세상,청담,581.00244777,0.58
청담7상지리츠빌,압구정로데오,576.51891019,0.58
청담8차상지리츠빌,압구정로데오,734.60779374,0.73
청담CJ빌리지,압구정로데오,813.92288586,0.81
청담건영,청담,903.32393331,0.90
청담그랑빌,청담,373.58017682,0.37
청담대림이-편한세상,청담,503.56002112,0.50
청담대우로얄카운티5차,청담,378.78929842,0.38
청담대우로얄카운티6차,압구정로데오,492.76754077,0.49
청담대우멤버스카운티11차,청담,809.86000148,0.81
청담대우멤버스카운티12차,청담,833.90396144,0.83
청담대우멤버스카운티6차,청담,884.51917071,0.88
청담대우멤버스카운티7차,청담,886.12024401,0.89
청담대우멤버스카운티8차,청담,913.61286043,0.91
청담대우멤버스카운티9차,청담,856.72415021,0.86
청담동삼성1차(101동),청담,487.15717419,0.49
청담동현대빌라트,압구정로데오,747.38075485,0.75
청담삼익아파트,청담,676.68444428,0.68
청담스위트,청담,532.36684427,0.53
청담신원아침도시마인,압구정로데오,814.13430658,0.81
청담아르지움,청담,459.69699866,0.46
청담아이파크,청담,672.8677514,0.67
청담우방아파트,강남구청,262.49377793,0.26
청담자이,청담,580.14276417,0.58
청담파라곤Ⅱ2단지,압구정로데오,592.82163921,0.59
청담파크빌,청담,412.68196327,0.41
청담포레,청담,378.9390952,0.38
청담현대3차아파트,청담,839.34746744,0.84
청담힐(에이동)진도(비동),압구정로데오,715.400717,0.72
청록,증산(명지대앞),32.34583479,0.03
청록MS(91-9),녹번,527.44822632,0.53
청록MS(91-9),녹번,527.44822632,0.53
청목파크빌,아차산(어린이대공원후문),620.2053158,0.62
청백3,월계,779.71960444,0.78
청백4,월계,650.7566534,0.65
청성,방화,369.90151548,0.37
청성(877-0),공항시장,318.24307562,0.32
청성넥스빌,신정네거리,1161.21492266,1.16
청성넥스빌,신정네거리,1161.21492266,1.16
청성스카이,송정,181.18416995,0.18
청솔,까치산,922.00529077,0.92
청솔(시영7),하계,519.60615249,0.52
청솔101동,발산,666.31931303,0.67
청솔103동,우장산,476.20013046,0.48
청솔2차우성,답십리,1277.66054093,1.28
청솔리치,가오리,252.4186124,0.25
청솔브레싱(A동)(400-1),장한평,527.51282926,0.53
청솔브레싱(B동)(400-9),장한평,509.10010309,0.51
청솔샤르망1001동,우장산,506.3229131,0.51
청솔샤르망1002동,우장산,549.80568341,0.55
청솔샤르망1003동,발산,552.56154747,0.55
청솔샤르망1004동,우장산,586.29840806,0.59
청솔수(711-6),우장산,379.77316586,0.38
청솔숲속마을101동,우장산,400.85678458,0.40
청솔숲속마을102동,우장산,470.65681717,0.47
청솔아파트,녹번,285.29620194,0.29
청솔아파트,녹번,285.29620194,0.29
청솔아파트(A동),장한평,1178.06372692,1.18
청솔아파트(B동),장한평,1160.26172453,1.16
청솔아파트8,화랑대(서울여대입구),374.42731939,0.37
청솔아파트9,화랑대(서울여대입구),158.99468713,0.16
청솔우성,양천구청,863.89312283,0.86
청솔우성,양천구청,863.89312283,0.86
청솔파인힐(736-0),우장산,410.5978666,0.41
청솔펠리체,증미,433.62899358,0.43
청솔하이츠1동,증산(명지대앞),776.81114626,0.78
청솔해오름,발산,579.10315811,0.58
청송,신정네거리,1268.50748501,1.27
청송,신정네거리,1268.50748501,1.27
청송그린힐,신정네거리,1455.02520691,1.46
청송그린힐,신정네거리,1455.02520691,1.46
청송빌라,남구로,352.63987202,0.35
청수대아파트,화랑대(서울여대입구),346.65489345,0.35
청실,개봉,98.9271082,0.10
청암,방배,579.72270238,0.58
청암,방배,579.72270238,0.58
청암1단지,당고개,499.76108679,0.50
청암1단지,당고개,499.76108679,0.50
청암2단지,상계,506.65550379,0.51
청암2단지,상계,506.65550379,0.51
청암3단지(582),상계,488.90285269,0.49
청암3단지(582),상계,488.90285269,0.49
청암두산위브센티움,신림,186.97199004,0.19
청암두산위브센티움,신림,186.97199004,0.19
청옥,북한산보국문,460.87961702,0.46
청우,제기동,261.17303118,0.26
청우,제기동,261.17303118,0.26
청우(391-2),까치산,235.16216226,0.24
청우그린,금천구청,999.13918579,1.00
청우씨티아파트,공릉(서울과학기술대),383.04276619,0.38
청우아트빌리지(738-39),남구로,224.37383643,0.22
청우참조은,응암,345.72835751,0.35
청운,응암,277.54175671,0.28
청운아파트,당곡,650.196699,0.65
청운제일(362-0),새절(신사),276.02907469,0.28
청운퀸즈,응암,332.90815425,0.33
청운현대,경복궁(정부서울청사),1280.06214976,1.28
청운현대,경복궁(정부서울청사),1280.06214976,1.28
청원,신정(은행정),287.59200251,0.29
청원다미소,중화,88.01571512,0.09
청원파크빌,중앙보훈병원,553.51324446,0.55
청원파크빌2,길동,474.2270916,0.47
청원파크빌3,길동,523.28768668,0.52
청자,신정(은행정),100.28149459,0.10
청재제일타운,제기동,393.655163,0.39
청재제일타운,제기동,393.655163,0.39
청정,신정네거리,662.06026749,0.66
청정,신정네거리,662.06026749,0.66
청정(A),건대입구,470.25249604,0.47
청정(B),건대입구,470.37585264,0.47
청하아파트A동,쌍문,1053.18063067,1.05
청하아파트A동,쌍문,1053.18063067,1.05
청학,오목교(목동운동장앞),283.4336272,0.28
"청학아파트에이동,비동,씨동",학동,674.44870219,0.67
청호,흑석(중앙대입구),828.37709313,0.83
청호센트레빌,구로디지털단지,1060.6953366,1.06
청호센트레빌,구로디지털단지,1060.6953366,1.06
청화,4.19민주묘지,807.99945265,0.81
청화1,이태원,505.86137704,0.51
초록,우장산,416.94545981,0.42
초롱타운,구로,804.71820934,0.80
초안1,월계,1282.59169016,1.28
초안2,월계,1419.97865913,1.42
초안산신도브래뉴,월계,1436.82774176,1.44
초안산쌍용스윗닷홈,월계,1305.89310963,1.31
초원,당곡,620.72635978,0.62
초원넥스빌,구산,507.10145039,0.51
초원동아,중앙보훈병원,509.90476696,0.51
초원드림빌,홍제,628.63227888,0.63
초원드림빌,홍제,628.63227888,0.63
초원탑스빌,양재시민의숲(매헌),519.4747745,0.52
초원현대,남부터미널(예술의전당),267.97622308,0.27
초원현대,남부터미널(예술의전당),267.97622308,0.27
춘당아네시스,목동,333.59896741,0.33
충림예하임,충정로(경기대입구),270.54324231,0.27
충무,동대입구,474.58922867,0.47
충무,동대입구,474.58922867,0.47
충무로엘크루메크로시티2차,을지로4가,405.33735171,0.41
충우,가좌,1205.27819277,1.21
충우팰리스1,증산(명지대앞),226.68559624,0.23
충우팰리스2,증산(명지대앞),245.98232313,0.25
충정,충정로(경기대입구),202.81236022,0.20
충정리시온,충정로(경기대입구),76.74350025,0.08
충정솔레디움(101동),충정로(경기대입구),234.88336915,0.23
충정솔레디움(102동),충정로(경기대입구),251.27716131,0.25
충효파크타운,노원,573.10602474,0.57
치현마을동일스위트리버,방화,340.89384054,0.34
칠성(3),석수,266.13876007,0.27
칠성(977-2),석수,237.73757914,0.24
카나피아,경찰병원,434.96559503,0.43
카나피아,경찰병원,434.96559503,0.43
카나피아Ⅱ,경찰병원,358.54623672,0.36
카나피아Ⅱ,경찰병원,358.54623672,0.36
카사빌,사당,506.03632635,0.51
카사빌라,한남,568.80812401,0.57
카후나빌,서울대입구(관악구청),520.59405449,0.52
카후나빌,서울대입구(관악구청),520.59405449,0.52
칼라,강동구청,522.84906509,0.52
캐릭터그린빌,보라매병원,214.01530457,0.21
캐슬아파트(18-10),구산,464.05428251,0.46
캠퍼스프라자,건대입구,133.72371731,0.13
케어빌(98-8),대림(구로구청),447.46092913,0.45
케이씨씨,남성,425.24762346,0.43
케이앤피상상,강동구청,619.54000271,0.62
케이엔피로얄,둔촌동,250.1732584,0.25
코랜드빌리지,강동구청,699.83774659,0.70
코스모그린,신림,277.67967795,0.28
코스모블루,서울대입구(관악구청),170.50721154,0.17
코스모블루,서울대입구(관악구청),170.50721154,0.17
코스모스,이촌(국립중앙박물관),504.94333521,0.50
코스코수,서울대입구(관악구청),694.23351762,0.69
코스코수,서울대입구(관악구청),694.23351762,0.69
코아,응암,646.34672064,0.65
코아루1단지,화곡,1450.16158099,1.45
코아루2단지,화곡,1520.15988009,1.52
코아루센타시아,성신여대입구(돈암),242.28892897,0.24
코업스타클래스,월곡(동덕여대),95.77979707,0.10
코오롱,신도림,374.90656086,0.37
코오롱(1차),강동,160.52467161,0.16
코오롱2,강동구청,262.69693558,0.26
코오롱상가아파트,천호(풍납토성),453.92601236,0.45
코오롱아파트,방이,334.36864426,0.33
코오롱오투빌2,증미,235.61321258,0.24
코오롱하늘채,증미,358.8711552,0.36
코원,대림(구로구청),411.98865023,0.41
코지아뜨리에,보문,193.09948774,0.19
코지한주,당고개,141.88485863,0.14
코지한주,당고개,141.88485863,0.14
코코아파트,돌곶이,610.11325545,0.61
크라운빌,망원,866.59504128,0.87
크래스빌,북한산보국문,3031.97387408,3.03
크로바,잠실(송파구청),393.84628743,0.39
크로바맨션,문정,850.63832848,0.85
크로스캐슬,까치산,235.89893761,0.24
클래식타워,답십리,201.56871122,0.20
킴스빌리지,잠원,469.19850237,0.47
킴스빌리지,잠원,469.19850237,0.47
킹스매너,경복궁(정부서울청사),386.52500055,0.39
킹스매너,경복궁(정부서울청사),386.52500055,0.39
타운빌라트,둔촌동,752.43259518,0.75
타워,구산,1363.64084322,1.36
타워맨션,이촌(국립중앙박물관),762.65431319,0.76
타워빌,까치산,1125.65947277,1.13
타워팰리스1,도곡,304.0551391,0.30
타워팰리스2,도곡,149.71135155,0.15
타워팰리스3,도곡,451.31181732,0.45
타워힐101동,발산,625.21192119,0.63
탑,서울대입구(관악구청),478.99243952,0.48
탑,서울대입구(관악구청),478.99243952,0.48
탑건위너빌,까치산,1275.78996045,1.28
탑건위너빌1,길동,369.69675724,0.37
탑건위너스빌,화곡,1205.18501764,1.21
탑건진선미,화곡,1156.16894203,1.16
탑빌라트,내방,670.42746706,0.67
탑스빌,신설동,301.56331474,0.30
탑스빌아파트,공릉(서울과학기술대),345.74119134,0.35
탑스빌아파트(101동),태릉입구,209.20733645,0.21
탑팰리스,역삼,434.69473911,0.43
탑팰리스,역삼,434.69473911,0.43
태강아파트(아이파크),화랑대(서울여대입구),410.23166467,0.41
태경아파트,신정(은행정),193.56013746,0.19
태경크레앙스(101동),망원,839.52259836,0.84
태경하이빌,광명사거리,627.5584474,0.63
태광,증산(명지대앞),47.94633048,0.05
태극에버빌,성신여대입구(돈암),583.99469931,0.58
태남프라자,신정(은행정),17.83063176,0.02
태능에셈빌,중화,395.00256182,0.40
태릉우성아파트,화랑대(서울여대입구),495.77692256,0.50
태성,길동,388.25907685,0.39
태성1,한남,583.70811954,0.58
태성비리치,까치산,907.91805933,0.91
태솔,굽은다리(강동구민회관앞),395.388128,0.40
태솔아파트1차,장한평,954.22431599,0.95
태솔아파트2차,장한평,997.10907927,1.00
태솔에버빌,용마산,1296.31022953,1.30
태솔에버빌2차,장한평,1075.82979701,1.08
태솔캡슬,화계,414.59363942,0.41
태솔타운,화계,469.91780645,0.47
태솔타운(1차),중곡,1229.54656228,1.23
태솔타운2차,장한평,1244.03813445,1.24
태솔타운3차,중곡,1263.22624288,1.26
태솔타워,장한평,888.06377951,0.89
태승,서울대입구(관악구청),666.08364802,0.67
태승,서울대입구(관악구청),666.08364802,0.67
태승훼미리,우장산,118.32823822,0.12
태승훼미리2,우장산,663.62807581,0.66
태승훼미리3차,우장산,517.87654193,0.52
태승훼미리4차,개화산,286.63317164,0.29
태승훼미리아파트,공릉(서울과학기술대),485.10689143,0.49
태승훼미리아파트5차,우장산,321.44074051,0.32
태승훼밀리,양평,141.83161024,0.14
태양,남구로,246.3952798,0.25
태양아파트,독바위,265.58130097,0.27
태양아파트(612-2),방학,1140.70414244,1.14
태양아파트(612-34),방학,1160.16971758,1.16
태양파크빌,양재(서초구청),412.61031745,0.41
태영,등촌,333.11561266,0.33
